"province_name","ageclass","mof_exist","ebmn_exist","dla_elderly","dla_disabled","MPI_poor","MPI_health","MPI_education","MPI_income","MPI_living","MPI_accessibility","population"
"พังงา","ผู้สูงอายุ",1,0,"N","N","NA","NA","NA","NA","NA","NA",418
"พังงา","ผู้ใหญ่",0,1,"N","N","N","N","N","N","N","N",72129
"พังงา","ผู้สูงอายุ",0,1,"N","N","N","N","N","N","N","N",3887
"พังงา","ผู้ใหญ่",1,1,"N","N","Y","Y","N","N","N","N",111
"พังงา","ผู้ใหญ่",1,1,"N","N","Y","N","N","Y","Y","N",58
"พังงา","ผู้ใหญ่",0,1,"N","N","Y","Y","N","N","N","N",338
"พังงา","ผู้สูงอายุ",0,1,"Y","Y","Y","Y","N","Y","Y","N",1
"พังงา","ผู้ใหญ่",1,1,"N","Y","Y","Y","N","Y","N","N",5
"พังงา","ผู้ใหญ่",1,1,"N","Y","Y","Y","N","Y","Y","N",2
"พังงา","เด็กอ่อน",0,1,"N","N","Y","N","Y","N","N","N",1
"พังงา","เด็ก",0,1,"N","N","Y","Y","Y","Y","Y","N",1
"พังงา","ผู้สูงอายุ",0,1,"N","Y","Y","N","N","Y","N","N",3
"พังงา","เด็กก่อนวัยเรียน",0,1,"N","N","Y","Y","N","Y","Y","N",2
"พังงา","ผู้สูงอายุ",1,1,"Y","N","Y","N","Y","Y","N","N",6
"พังงา","ผู้สูงอายุ",1,1,"N","Y","N","N","N","N","N","N",18
"พังงา","ผู้สูงอายุ",0,1,"N","Y","Y","N","Y","Y","N","N",1
"พังงา","ผู้ใหญ่",0,1,"N","Y","Y","Y","N","N","Y","N",1
"พังงา","เด็ก",0,1,"N","Y","Y","Y","N","N","Y","N",1
"พังงา","ผู้ใหญ่",1,1,"N","Y","Y","Y","N","N","Y","N",3
"พังงา","ผู้ใหญ่",0,1,"N","Y","Y","Y","N","N","N","N",10
"พังงา","ผู้ใหญ่",1,1,"N","N","Y","Y","N","Y","N","N",33
"พังงา","ผู้สูงอายุ",0,1,"N","N","Y","Y","N","N","N","N",23
"พังงา","ผู้ใหญ่",1,1,"N","N","Y","Y","N","Y","Y","N",25
"พังงา","ผู้สูงอายุ",1,1,"Y","Y","Y","N","N","Y","Y","N",9
"พังงา","ผู้สูงอายุ",1,1,"N","N","Y","N","N","Y","N","N",25
"พังงา","เด็ก",0,1,"N","N","Y","N","Y","N","N","N",14
"พังงา","ผู้ใหญ่",0,1,"Y","N","Y","Y","N","Y","Y","N",1
"พังงา","เด็กอ่อน",0,1,"N","Y","N","N","N","N","N","N",2
"พังงา","ผู้ใหญ่",1,1,"N","Y","Y","N","N","Y","Y","N",3
"พังงา","ผู้ใหญ่",0,1,"Y","N","Y","N","N","Y","N","N",16
"พังงา","ผู้สูงอายุ",0,1,"N","Y","N","N","N","N","N","N",63
"พังงา","ผู้ใหญ่",1,1,"Y","N","N","N","N","N","N","N",113
"พังงา","เด็กอ่อน",0,1,"N","N","Y","N","N","Y","Y","N",11
"พังงา","ผู้สูงอายุ",1,0,"Y","Y","NA","NA","NA","NA","NA","NA",451
"พังงา","เด็ก",0,1,"N","N","Y","N","N","N","Y","N",491
"พังงา","เด็ก",0,1,"N","N","Y","N","N","Y","Y","N",71
"พังงา","ผู้สูงอายุ",0,1,"Y","Y","Y","N","N","N","Y","N",15
"พังงา","ผู้สูงอายุ",1,1,"Y","N","Y","Y","N","N","Y","N",28
"พังงา","ผู้ใหญ่",1,1,"N","Y","Y","N","Y","N","N","N",7
"พังงา","เด็กก่อนวัยเรียน",0,1,"N","N","Y","N","Y","N","N","N",3
"พังงา","เด็กก่อนวัยเรียน",0,1,"N","N","Y","N","N","Y","N","N",100
"พังงา","ผู้สูงอายุ",0,1,"Y","Y","N","N","N","N","N","N",1224
"พังงา","เด็กอ่อน",0,1,"N","N","N","N","N","N","N","N",1388
"พังงา","ผู้ใหญ่",0,1,"N","N","Y","N","Y","N","N","N",54
"พังงา","ผู้สูงอายุ",0,1,"Y","N","Y","N","Y","N","N","N",8
"พังงา","ผู้สูงอายุ",1,1,"Y","Y","Y","N","N","Y","N","N",104
"พังงา","ผู้สูงอายุ",1,1,"Y","N","Y","N","N","Y","Y","N",38
"พังงา","เด็กก่อนวัยเรียน",0,1,"Y","N","N","N","N","N","N","N",1
"พังงา","ผู้สูงอายุ",1,1,"Y","Y","Y","Y","N","Y","N","N",16
"พังงา","ผู้ใหญ่",0,1,"Y","N","Y","Y","N","N","N","N",4
"พังงา","ผู้สูงอายุ",1,1,"Y","N","N","N","N","N","N","N",10007
"พังงา","ผู้ใหญ่",0,1,"N","N","Y","N","N","N","Y","N",1412
"พังงา","ผู้สูงอายุ",1,1,"Y","N","Y","N","Y","N","N","N",14
"พังงา","เด็กก่อนวัยเรียน",0,1,"N","N","Y","N","N","N","Y","N",85
"พังงา","เด็กก่อนวัยเรียน",0,1,"N","N","Y","Y","N","N","Y","N",15
"พังงา","เด็ก",0,1,"N","Y","Y","N","N","Y","Y","N",1
"พังงา","เด็กก่อนวัยเรียน",0,1,"N","N","Y","Y","N","Y","N","N",1
"พังงา","ผู้สูงอายุ",0,1,"Y","N","N","N","N","N","N","N",14792
"พังงา","ผู้สูงอายุ",1,1,"Y","N","Y","Y","N","N","N","N",120
"พังงา","ผู้ใหญ่",0,1,"N","N","Y","Y","N","Y","N","N",71
"พังงา","ผู้สูงอายุ",1,1,"Y","Y","Y","Y","N","N","N","N",38
"พังงา","ผู้สูงอายุ",0,1,"Y","N","Y","Y","N","N","Y","N",16
"พังงา","ผู้สูงอายุ",1,1,"N","N","Y","Y","N","N","N","N",2
"พังงา","เด็กก่อนวัยเรียน",0,1,"N","N","Y","N","Y","Y","N","N",1
"พังงา","ผู้ใหญ่",0,1,"N","Y","Y","N","Y","Y","N","N",3
"พังงา","ผู้ใหญ่",1,1,"N","Y","N","N","N","N","N","N",968
"พังงา","ผู้ใหญ่",1,1,"N","N","Y","N","N","Y","N","N",640
"พังงา","ผู้ใหญ่",1,1,"N","N","Y","Y","N","N","Y","N",49
"พังงา","ผู้สูงอายุ",1,1,"Y","Y","Y","N","N","N","Y","N",23
"พังงา","ผู้สูงอายุ",0,1,"Y","Y","Y","Y","N","Y","N","N",4
"พังงา","เด็ก",0,1,"N","Y","Y","Y","N","Y","N","N",2
"พังงา","ผู้สูงอายุ",0,1,"N","N","Y","N","Y","N","N","N",1
"พังงา","ผู้ใหญ่",0,1,"N","Y","Y","N","N","Y","Y","N",6
"พังงา","ผู้สูงอายุ",0,1,"Y","Y","Y","Y","N","N","N","N",18
"พังงา","เด็ก",0,1,"N","Y","N","N","N","N","N","N",184
"พังงา","ผู้ใหญ่",1,1,"N","N","Y","N","Y","N","N","N",25
"พังงา","เด็ก",0,1,"N","N","Y","Y","N","Y","N","N",31
"พังงา","ผู้ใหญ่",0,1,"N","Y","Y","N","Y","N","N","N",7
"พังงา","ผู้ใหญ่",1,1,"Y","Y","Y","N","Y","N","N","N",1
"พังงา","ผู้สูงอายุ",1,1,"N","N","Y","N","N","Y","Y","N",3
"พังงา","ผู้สูงอายุ",0,1,"Y","Y","Y","Y","N","N","Y","N",3
"พังงา","ผู้ใหญ่",1,1,"N","Y","Y","Y","N","N","N","N",6
"พังงา","เด็กก่อนวัยเรียน",0,1,"N","Y","Y","N","N","Y","N","N",2
"พังงา","ผู้ใหญ่",0,1,"N","N","Y","Y","Y","Y","Y","N",2
"พังงา","ผู้ใหญ่",1,0,"N","Y","NA","NA","NA","NA","NA","NA",443
"พังงา","ผู้ใหญ่",1,0,"Y","Y","NA","NA","NA","NA","NA","NA",5
"พังงา","เด็ก",0,1,"N","N","Y","Y","N","N","Y","N",75
"พังงา","เด็ก",0,1,"N","N","Y","N","N","Y","N","N",577
"พังงา","ผู้ใหญ่",0,1,"N","N","Y","N","N","Y","N","N",2294
"พังงา","ผู้ใหญ่",1,1,"N","N","Y","N","N","N","Y","N",447
"พังงา","ผู้สูงอายุ",1,1,"Y","N","Y","N","N","N","Y","N",169
"พังงา","ผู้ใหญ่",0,1,"N","N","Y","Y","N","Y","Y","N",60
"พังงา","ผู้สูงอายุ",0,1,"N","N","Y","Y","N","Y","Y","N",1
"พังงา","ผู้สูงอายุ",0,1,"N","N","Y","N","N","N","Y","N",46
"พังงา","เด็กอ่อน",0,1,"N","N","Y","Y","N","Y","Y","N",6
"พังงา","ผู้ใหญ่",1,1,"N","Y","Y","N","Y","Y","N","N",9
"พังงา","ผู้สูงอายุ",0,1,"Y","N","Y","N","N","N","Y","Y",1
"พังงา","ผู้สูงอายุ",0,1,"Y","Y","Y","N","Y","N","N","N",1
"พังงา","ผู้ใหญ่",0,1,"N","Y","N","N","N","N","N","N",854
"พังงา","เด็ก",0,1,"N","Y","Y","N","N","Y","N","N",16
"พังงา","ผู้ใหญ่",0,1,"N","N","Y","N","Y","Y","N","N",13
"พังงา","ผู้สูงอายุ",1,1,"Y","Y","Y","N","Y","N","N","N",2
"พังงา","ผู้ใหญ่",0,1,"Y","N","Y","N","N","N","Y","N",9
"พังงา","ผู้สูงอายุ",1,1,"N","N","Y","N","Y","Y","N","N",1
"พังงา","ผู้สูงอายุ",1,1,"N","N","Y","N","Y","N","N","N",1
"พังงา","ผู้ใหญ่",1,0,"N","N","NA","NA","NA","NA","NA","NA",8881
"อํานาจเจริญ","เด็ก",0,1,"N","Y","N","N","N","N","N","N",224
"อํานาจเจริญ","ผู้สูงอายุ",0,1,"N","N","N","N","N","N","N","N",5275
"อํานาจเจริญ","ผู้ใหญ่",1,1,"N","N","Y","N","N","Y","N","N",247
"อํานาจเจริญ","ผู้สูงอายุ",1,1,"Y","Y","Y","N","N","Y","N","N",63
"อํานาจเจริญ","เด็กก่อนวัยเรียน",0,1,"N","N","Y","N","N","N","Y","N",5
"อํานาจเจริญ","ผู้สูงอายุ",0,1,"N","N","Y","N","Y","Y","N","N",1
"อํานาจเจริญ","ผู้ใหญ่",1,1,"Y","N","Y","N","N","Y","N","N",3
"อํานาจเจริญ","เด็ก",0,1,"N","N","N","N","N","N","N","N",26580
"อํานาจเจริญ","ผู้สูงอายุ",0,1,"Y","Y","N","N","N","N","N","N",2093
"อํานาจเจริญ","ผู้ใหญ่",0,1,"Y","N","Y","N","Y","N","N","N",14
"อํานาจเจริญ","ผู้สูงอายุ",0,1,"Y","Y","Y","N","N","N","Y","N",1
"อํานาจเจริญ","ผู้สูงอายุ",1,1,"Y","Y","Y","N","Y","N","N","N",38
"อํานาจเจริญ","ผู้สูงอายุ",0,1,"Y","Y","Y","Y","N","Y","N","N",1
"อํานาจเจริญ","เด็กอ่อน",0,1,"N","N","Y","Y","N","Y","N","N",1
"อํานาจเจริญ","ผู้ใหญ่",0,1,"N","Y","Y","Y","N","N","N","N",1
"อํานาจเจริญ","ผู้สูงอายุ",0,1,"Y","Y","Y","Y","Y","N","N","N",1
"อํานาจเจริญ","ผู้สูงอายุ",1,1,"Y","Y","Y","N","Y","Y","N","N",1
"อํานาจเจริญ","ผู้ใหญ่",0,1,"N","N","Y","Y","N","N","N","N",58
"อํานาจเจริญ","เด็ก",0,1,"N","N","Y","N","Y","Y","N","N",7
"อํานาจเจริญ","ผู้ใหญ่",1,1,"N","Y","Y","N","N","Y","N","N",32
"อํานาจเจริญ","ผู้สูงอายุ",0,1,"N","N","Y","N","N","Y","N","N",19
"อํานาจเจริญ","ผู้ใหญ่",1,1,"Y","Y","Y","N","Y","N","N","N",1
"อํานาจเจริญ","ผู้ใหญ่",0,1,"Y","N","Y","N","N","Y","N","N",4
"อํานาจเจริญ","ผู้ใหญ่",1,1,"Y","N","N","N","N","N","N","N",338
"อํานาจเจริญ","ผู้สูงอายุ",0,1,"Y","N","Y","N","Y","N","N","N",185
"อํานาจเจริญ","ผู้สูงอายุ",0,1,"N","N","Y","N","Y","N","N","N",47
"อํานาจเจริญ","ผู้สูงอายุ",0,1,"Y","N","Y","N","N","N","Y","N",7
"อํานาจเจริญ","ผู้ใหญ่",1,1,"N","N","Y","N","N","N","Y","N",43
"อํานาจเจริญ","ผู้สูงอายุ",0,1,"N","N","Y","Y","N","N","N","N",12
"อํานาจเจริญ","ผู้ใหญ่",0,1,"N","N","Y","N","Y","Y","N","N",4
"อํานาจเจริญ","เด็กอ่อน",0,1,"N","N","Y","N","N","N","N","Y",1
"อํานาจเจริญ","ผู้สูงอายุ",1,1,"Y","N","N","N","N","N","N","N",22805
"อํานาจเจริญ","เด็กก่อนวัยเรียน",0,1,"N","N","Y","N","Y","N","N","N",66
"อํานาจเจริญ","ผู้ใหญ่",1,1,"N","Y","Y","N","Y","N","N","N",40
"อํานาจเจริญ","ผู้สูงอายุ",0,1,"N","Y","Y","N","N","Y","N","N",2
"อํานาจเจริญ","ผู้ใหญ่",1,1,"N","Y","Y","N","N","N","Y","N",4
"อํานาจเจริญ","ผู้ใหญ่",0,1,"N","Y","Y","N","N","N","Y","N",3
"อํานาจเจริญ","เด็ก",0,1,"N","N","Y","N","N","N","N","Y",2
"อํานาจเจริญ","ผู้ใหญ่",0,1,"Y","Y","Y","N","Y","N","N","N",1
"อํานาจเจริญ","เด็กก่อนวัยเรียน",0,1,"N","N","Y","N","Y","Y","N","N",1
"อํานาจเจริญ","ผู้ใหญ่",1,1,"N","N","N","N","N","N","N","N",57531
"อํานาจเจริญ","เด็กอ่อน",0,1,"N","N","N","N","N","N","N","N",2483
"อํานาจเจริญ","เด็ก",0,1,"N","N","Y","N","N","N","Y","N",21
"อํานาจเจริญ","ผู้ใหญ่",0,1,"N","N","Y","N","N","Y","Y","N",3
"อํานาจเจริญ","ผู้สูงอายุ",0,1,"Y","Y","Y","Y","N","N","N","N",3
"อํานาจเจริญ","ผู้สูงอายุ",1,1,"Y","N","Y","Y","Y","N","N","N",1
"อํานาจเจริญ","ผู้สูงอายุ",1,1,"N","N","Y","N","N","N","Y","N",1
"อํานาจเจริญ","เด็ก",0,1,"Y","N","N","N","N","N","N","N",1
"อํานาจเจริญ","ผู้ใหญ่",1,1,"Y","Y","N","N","N","N","N","N",31
"อํานาจเจริญ","เด็กก่อนวัยเรียน",0,1,"N","Y","N","N","N","N","N","N",16
"อํานาจเจริญ","ผู้ใหญ่",0,1,"Y","N","Y","N","N","N","Y","N",3
"อํานาจเจริญ","ผู้ใหญ่",1,0,"Y","Y","NA","NA","NA","NA","NA","NA",9
"อํานาจเจริญ","เด็กก่อนวัยเรียน",0,1,"N","N","N","N","N","N","N","N",3944
"อํานาจเจริญ","ผู้ใหญ่",1,1,"N","N","Y","Y","N","N","N","N",27
"อํานาจเจริญ","ผู้สูงอายุ",1,1,"N","Y","N","N","N","N","N","N",60
"อํานาจเจริญ","เด็กอ่อน",0,1,"N","Y","N","N","N","N","N","N",5
"อํานาจเจริญ","ผู้ใหญ่",0,1,"N","N","Y","Y","Y","N","N","N",2
"อํานาจเจริญ","ผู้ใหญ่",0,1,"Y","Y","Y","N","N","Y","N","N",2
"อํานาจเจริญ","ผู้ใหญ่",0,1,"N","Y","Y","N","Y","Y","N","N",1
"อํานาจเจริญ","เด็กอ่อน",0,1,"N","N","Y","N","N","Y","N","N",11
"อํานาจเจริญ","เด็กอ่อน",0,1,"N","N","Y","N","Y","N","N","N",59
"อํานาจเจริญ","ผู้ใหญ่",1,1,"N","N","Y","N","N","N","N","Y",7
"อํานาจเจริญ","ผู้ใหญ่",0,1,"N","Y","Y","N","N","Y","N","N",14
"อํานาจเจริญ","ผู้สูงอายุ",0,1,"Y","N","Y","N","N","N","N","Y",3
"อํานาจเจริญ","ผู้ใหญ่",1,1,"Y","N","Y","N","N","N","Y","N",1
"อํานาจเจริญ","ผู้สูงอายุ",1,0,"Y","Y","NA","NA","NA","NA","NA","NA",523
"อํานาจเจริญ","ผู้สูงอายุ",1,1,"Y","N","Y","N","N","Y","N","N",159
"อํานาจเจริญ","ผู้ใหญ่",0,1,"Y","Y","N","N","N","N","N","N",97
"อํานาจเจริญ","ผู้สูงอายุ",0,1,"N","Y","N","N","N","N","N","N",93
"อํานาจเจริญ","ผู้ใหญ่",0,1,"N","Y","Y","N","Y","N","N","N",21
"อํานาจเจริญ","ผู้ใหญ่",0,1,"N","N","Y","N","N","N","Y","N",60
"อํานาจเจริญ","ผู้ใหญ่",0,1,"N","N","Y","N","N","Y","N","N",394
"อํานาจเจริญ","ผู้ใหญ่",0,1,"N","N","Y","N","N","N","N","Y",18
"อํานาจเจริญ","ผู้สูงอายุ",1,1,"Y","N","Y","N","N","N","Y","N",17
"อํานาจเจริญ","เด็ก",0,1,"N","Y","Y","N","N","Y","N","N",3
"อํานาจเจริญ","ผู้ใหญ่",1,0,"Y","N","NA","NA","NA","NA","NA","NA",60
"อํานาจเจริญ","ผู้สูงอายุ",1,0,"N","Y","NA","NA","NA","NA","NA","NA",17
"อํานาจเจริญ","ผู้ใหญ่",1,0,"N","N","NA","NA","NA","NA","NA","NA",18814
"อํานาจเจริญ","ผู้ใหญ่",1,1,"N","Y","N","N","N","N","N","N",3089
"อํานาจเจริญ","เด็กก่อนวัยเรียน",0,1,"N","N","Y","N","N","Y","N","N",20
"อํานาจเจริญ","เด็ก",0,1,"N","Y","Y","N","Y","N","N","N",12
"อํานาจเจริญ","ผู้สูงอายุ",1,1,"Y","N","Y","N","N","N","N","Y",3
"อํานาจเจริญ","ผู้สูงอายุ",1,1,"Y","Y","Y","N","N","Y","Y","N",1
"อํานาจเจริญ","ผู้สูงอายุ",1,1,"N","N","N","N","N","N","N","N",1070
"อํานาจเจริญ","เด็ก",0,1,"N","N","Y","N","Y","N","N","N",1029
"อํานาจเจริญ","เด็ก",0,1,"N","N","Y","N","N","Y","N","N",156
"อํานาจเจริญ","ผู้สูงอายุ",0,1,"Y","N","Y","Y","N","N","N","N",21
"อํานาจเจริญ","ผู้สูงอายุ",0,1,"Y","N","N","N","N","N","N","N",16969
"อํานาจเจริญ","ผู้สูงอายุ",0,1,"Y","Y","Y","N","Y","N","N","N",22
"อํานาจเจริญ","ผู้สูงอายุ",0,1,"Y","N","Y","N","N","Y","N","N",127
"อํานาจเจริญ","ผู้สูงอายุ",1,1,"Y","Y","Y","N","N","N","Y","N",2
"อํานาจเจริญ","ผู้สูงอายุ",1,1,"N","Y","Y","N","Y","N","N","N",3
"อํานาจเจริญ","เด็กอ่อน",0,1,"N","N","Y","N","N","N","Y","N",1
"อํานาจเจริญ","ผู้สูงอายุ",1,0,"N","N","NA","NA","NA","NA","NA","NA",584
"อํานาจเจริญ","ผู้ใหญ่",0,1,"N","N","Y","N","Y","N","N","N",1127
"อํานาจเจริญ","ผู้ใหญ่",1,1,"N","Y","Y","N","N","N","N","Y",6
"อํานาจเจริญ","ผู้สูงอายุ",1,1,"Y","Y","Y","Y","N","N","N","N",11
"อํานาจเจริญ","ผู้สูงอายุ",0,1,"Y","Y","Y","N","N","Y","N","N",26
"อํานาจเจริญ","ผู้สูงอายุ",1,1,"Y","N","Y","N","N","Y","Y","N",7
"อํานาจเจริญ","ผู้สูงอายุ",1,1,"Y","N","Y","Y","N","Y","N","N",1
"อํานาจเจริญ","เด็กอ่อน",0,1,"Y","Y","N","N","N","N","N","N",1
"อํานาจเจริญ","ผู้ใหญ่",1,1,"N","N","Y","N","Y","Y","N","N",2
"อํานาจเจริญ","ผู้สูงอายุ",0,1,"Y","N","Y","Y","N","Y","N","N",1
"อํานาจเจริญ","ผู้สูงอายุ",1,0,"Y","N","NA","NA","NA","NA","NA","NA",3230
"อํานาจเจริญ","ผู้สูงอายุ",1,1,"Y","Y","N","N","N","N","N","N",3456
"อํานาจเจริญ","ผู้ใหญ่",0,1,"Y","N","N","N","N","N","N","N",1433
"อํานาจเจริญ","ผู้สูงอายุ",0,1,"N","Y","Y","N","Y","N","N","N",1
"อํานาจเจริญ","ผู้สูงอายุ",1,1,"Y","Y","Y","N","N","N","N","Y",3
"อํานาจเจริญ","ผู้สูงอายุ",0,1,"Y","N","Y","Y","Y","N","N","N",1
"อํานาจเจริญ","ผู้สูงอายุ",1,1,"Y","N","Y","Y","N","N","N","N",44
"อํานาจเจริญ","ผู้สูงอายุ",1,1,"N","N","Y","N","N","Y","N","N",4
"อํานาจเจริญ","ผู้สูงอายุ",1,1,"N","N","Y","N","Y","N","N","N",11
"อํานาจเจริญ","ผู้ใหญ่",1,1,"N","N","Y","N","N","Y","Y","N",3
"อํานาจเจริญ","เด็ก",0,1,"N","N","Y","Y","N","N","N","N",12
"อํานาจเจริญ","เด็กก่อนวัยเรียน",0,1,"N","Y","Y","N","Y","N","N","N",1
"อํานาจเจริญ","ผู้สูงอายุ",0,1,"Y","N","Y","N","Y","Y","N","N",1
"อํานาจเจริญ","ผู้ใหญ่",0,1,"N","Y","N","N","N","N","N","N",1579
"อํานาจเจริญ","ผู้ใหญ่",0,1,"N","N","N","N","N","N","N","N",93938
"อํานาจเจริญ","ผู้ใหญ่",1,1,"N","N","Y","N","Y","N","N","N",767
"อํานาจเจริญ","ผู้ใหญ่",1,1,"N","Y","Y","Y","N","N","N","N",2
"อํานาจเจริญ","เด็กก่อนวัยเรียน",0,1,"Y","N","N","N","N","N","N","N",1
"อํานาจเจริญ","ผู้สูงอายุ",1,1,"Y","N","Y","N","Y","N","N","N",246
"อํานาจเจริญ","ผู้ใหญ่",1,1,"N","N","Y","Y","N","Y","N","N",1
"อํานาจเจริญ","ผู้ใหญ่",1,0,"N","Y","NA","NA","NA","NA","NA","NA",887
"พัทลุง","ผู้ใหญ่",0,1,"N","N","Y","N","Y","N","Y","N",180
"พัทลุง","เด็กอ่อน",0,1,"N","N","Y","N","N","Y","Y","N",7
"พัทลุง","ผู้สูงอายุ",1,1,"Y","N","Y","Y","N","N","N","N",273
"พัทลุง","ผู้ใหญ่",1,1,"N","Y","Y","N","N","N","Y","N",37
"พัทลุง","เด็ก",0,1,"N","N","Y","N","N","Y","Y","N",92
"พัทลุง","เด็ก",0,1,"N","N","Y","N","Y","Y","Y","N",31
"พัทลุง","ผู้ใหญ่",0,1,"Y","N","Y","Y","N","N","N","N",10
"พัทลุง","ผู้สูงอายุ",1,1,"Y","N","Y","Y","Y","N","N","N",10
"พัทลุง","เด็ก",0,1,"N","N","Y","Y","N","Y","Y","N",8
"พัทลุง","ผู้ใหญ่",0,1,"N","Y","Y","N","Y","Y","N","N",12
"พัทลุง","ผู้สูงอายุ",0,1,"N","Y","Y","Y","N","Y","N","N",3
"พัทลุง","ผู้สูงอายุ",0,1,"N","N","Y","Y","N","N","Y","N",8
"พัทลุง","ผู้สูงอายุ",0,1,"N","N","Y","Y","N","Y","Y","N",1
"พัทลุง","เด็กก่อนวัยเรียน",0,1,"N","N","Y","N","Y","Y","Y","N",2
"พัทลุง","ผู้ใหญ่",1,1,"Y","N","Y","Y","N","N","N","N",1
"พัทลุง","เด็กอ่อน",0,1,"N","N","Y","N","Y","N","N","N",419
"พัทลุง","ผู้ใหญ่",0,1,"N","Y","N","N","N","N","N","N",1424
"พัทลุง","ผู้ใหญ่",0,1,"N","N","Y","Y","Y","N","N","N",63
"พัทลุง","ผู้ใหญ่",1,1,"Y","N","N","N","N","N","N","N",228
"พัทลุง","ผู้สูงอายุ",0,1,"Y","Y","Y","N","Y","Y","N","N",11
"พัทลุง","ผู้ใหญ่",1,1,"N","Y","Y","Y","N","Y","N","N",7
"พัทลุง","ผู้สูงอายุ",0,1,"Y","Y","Y","Y","Y","N","N","N",6
"พัทลุง","ผู้ใหญ่",1,1,"N","Y","Y","Y","Y","Y","N","N",7
"พัทลุง","ผู้สูงอายุ",0,1,"Y","Y","Y","N","Y","N","Y","N",3
"พัทลุง","ผู้ใหญ่",1,1,"Y","N","Y","N","Y","N","Y","N",2
"พัทลุง","ผู้ใหญ่",0,1,"Y","N","Y","N","Y","N","Y","N",2
"พัทลุง","ผู้สูงอายุ",1,0,"Y","Y","NA","NA","NA","NA","NA","NA",764
"พัทลุง","ผู้ใหญ่",1,1,"N","N","N","N","N","N","N","N",58618
"พัทลุง","ผู้สูงอายุ",0,1,"N","N","N","N","N","N","N","N",9470
"พัทลุง","เด็ก",0,1,"N","N","N","N","N","N","N","N",30877
"พัทลุง","ผู้ใหญ่",0,1,"Y","N","Y","N","Y","N","N","N",67
"พัทลุง","ผู้สูงอายุ",0,1,"Y","Y","Y","Y","N","Y","N","N",33
"พัทลุง","ผู้สูงอายุ",1,1,"Y","N","Y","N","N","N","Y","N",434
"พัทลุง","ผู้ใหญ่",1,1,"N","N","Y","Y","Y","N","N","N",34
"พัทลุง","เด็ก",0,1,"N","Y","Y","N","Y","N","N","N",95
"พัทลุง","ผู้ใหญ่",0,1,"Y","N","Y","N","N","Y","N","N",32
"พัทลุง","เด็ก",0,1,"N","N","Y","Y","Y","N","N","N",71
"พัทลุง","เด็กก่อนวัยเรียน",0,1,"N","Y","N","N","N","N","N","N",15
"พัทลุง","ผู้สูงอายุ",0,1,"N","N","Y","Y","N","Y","N","N",17
"พัทลุง","ผู้ใหญ่",1,1,"N","N","Y","Y","Y","Y","N","N",14
"พัทลุง","ผู้ใหญ่",0,1,"N","Y","Y","Y","Y","Y","N","N",2
"พัทลุง","ผู้สูงอายุ",0,1,"N","Y","Y","N","Y","Y","N","N",1
"พัทลุง","ผู้ใหญ่",1,1,"Y","Y","Y","Y","N","Y","N","N",1
"พัทลุง","ผู้สูงอายุ",0,1,"N","Y","Y","N","N","N","Y","N",1
"พัทลุง","เด็กก่อนวัยเรียน",0,1,"N","N","Y","Y","N","N","N","N",25
"พัทลุง","ผู้ใหญ่",0,1,"N","N","Y","Y","N","Y","Y","N",53
"พัทลุง","เด็ก",0,1,"N","N","Y","Y","Y","N","Y","N",17
"พัทลุง","เด็กก่อนวัยเรียน",0,1,"N","N","Y","N","Y","N","Y","N",16
"พัทลุง","ผู้สูงอายุ",1,1,"Y","Y","Y","N","N","Y","N","Y",1
"พัทลุง","เด็กก่อนวัยเรียน",0,1,"N","N","Y","Y","N","Y","N","N",2
"พัทลุง","ผู้สูงอายุ",1,1,"Y","Y","Y","N","Y","N","Y","N",3
"พัทลุง","เด็กอ่อน",0,1,"N","N","Y","N","Y","Y","N","N",13
"พัทลุง","ผู้ใหญ่",0,1,"N","Y","Y","Y","N","N","Y","N",2
"พัทลุง","เด็กอ่อน",0,1,"N","N","Y","N","Y","N","Y","N",4
"พัทลุง","เด็ก",0,1,"N","Y","Y","N","Y","N","Y","N",1
"พัทลุง","ผู้สูงอายุ",1,1,"N","Y","Y","N","N","N","Y","N",1
"พัทลุง","ผู้ใหญ่",1,0,"N","Y","NA","NA","NA","NA","NA","NA",675
"พัทลุง","ผู้สูงอายุ",0,1,"Y","N","N","N","N","N","N","N",28618
"พัทลุง","ผู้ใหญ่",0,1,"N","N","Y","N","N","Y","N","N",4115
"พัทลุง","เด็ก",0,1,"N","N","Y","Y","Y","Y","N","N",11
"พัทลุง","เด็กอ่อน",0,1,"N","N","Y","Y","Y","N","N","N",3
"พัทลุง","ผู้ใหญ่",0,1,"N","Y","Y","Y","Y","N","N","N",5
"พัทลุง","ผู้สูงอายุ",0,1,"Y","Y","Y","Y","Y","Y","Y","N",1
"พัทลุง","ผู้สูงอายุ",1,1,"N","N","Y","N","Y","Y","N","N",2
"พัทลุง","ผู้ใหญ่",0,1,"Y","Y","Y","N","N","N","Y","N",1
"พัทลุง","เด็กอ่อน",0,1,"N","N","N","N","N","N","N","N",2745
"พัทลุง","ผู้สูงอายุ",0,1,"Y","N","Y","N","N","N","Y","N",453
"พัทลุง","ผู้สูงอายุ",1,1,"N","N","Y","Y","N","N","N","N",12
"พัทลุง","ผู้สูงอายุ",0,1,"Y","N","Y","Y","N","N","Y","N",38
"พัทลุง","ผู้สูงอายุ",1,1,"Y","Y","Y","Y","N","Y","N","N",49
